rank,content_id,decline_score,reason_code,action_label,avg_position,engagement_rate,ctr,days_since_last_update,word_count,is_declining_label
25951,content_7eb2b37dd0e5,0.2,STALE,MONITOR,8.4,2.61,0.84,104,5287.0,1
25952,content_85623ed5f8ab,0.2,STALE,MONITOR,5.6,8.33,0.15,104,,1
25953,content_6935194d6d56,0.2,STALE,MONITOR,5.0,6.0,0.22,104,,1
25954,content_ecdd7308565e,0.2,STALE,MONITOR,5.1,18.52,0.54,104,,1
25955,content_9d46a6de5e42,0.2,STALE,MONITOR,2.3,50.0,0.2,104,1818.0,1
25956,content_3da791510ac3,0.2,STALE,MONITOR,11.5,7.41,0.28,104,1877.0,1
25957,content_8fe5f40fd036,0.2,STALE,MONITOR,4.5,5.56,0.31,104,,0
25958,content_3be13cd9cb0c,0.2,STALE,MONITOR,5.0,4.55,1.07,104,,1
25959,content_77393969bbb3,0.2,STALE,MONITOR,7.5,2.33,0.12,104,,1
25960,content_d28d84af56c2,0.2,STALE,MONITOR,7.0,100.0,33.33,211,927.0,0
25961,content_108e8e4899b7,0.2,STALE,MONITOR,13.3,50.0,4.76,151,1168.0,0
25962,content_5749fad64abc,0.2,STALE,MONITOR,8.8,50.0,0.47,104,1354.0,1
25963,content_c1f330d0aff3,0.2,STALE,MONITOR,5.5,6.67,0.26,104,,0
25964,content_b8300b053e43,0.2,STALE,MONITOR,5.9,8.33,0.25,104,,0
25965,content_d1c903d7556d,0.2,STALE,MONITOR,2.5,8.85,0.72,104,,0
25966,content_eb3c8827655a,0.2,STALE,MONITOR,4.8,4.26,0.54,104,,0
25967,content_0ee4dffe8ca2,0.2,STALE,MONITOR,7.6,2.86,0.18,104,,0
25968,content_afffba546245,0.2,STALE,MONITOR,14.7,3.7,0.85,104,6193.0,0
25969,content_e34f363dbf39,0.2,STALE,MONITOR,5.5,10.14,0.95,104,1489.0,1
25970,content_97e0945f76a0,0.2,STALE,MONITOR,4.9,3.19,3.56,104,1539.0,0
25971,content_fcaa494595fd,0.2,STALE,MONITOR,13.9,2.3,1.21,104,4026.0,0
25972,content_ec28dbcedd47,0.2,STALE,MONITOR,3.5,4.52,0.33,104,,1
25973,content_f8d89c2b800a,0.2,STALE,MONITOR,4.4,5.88,0.39,104,,1
25974,content_4a0fa0472df4,0.2,STALE,MONITOR,5.3,3.77,0.38,104,,0
25975,content_36437cb9b948,0.2,STALE,MONITOR,3.8,6.52,0.54,104,,1
25976,content_6eb78ee53405,0.2,STALE,MONITOR,4.2,6.67,0.19,104,,1
25977,content_e543b6897e49,0.2,STALE,MONITOR,10.2,8.33,0.17,104,1168.0,1
25978,content_0d9f66e68bd6,0.2,STALE,MONITOR,3.1,4.49,0.34,104,,1
25979,content_9b882d368478,0.2,STALE,MONITOR,5.1,9.38,0.18,104,,1
25980,content_b3cfab661f56,0.2,STALE,MONITOR,9.6,5.31,1.46,104,5222.0,0
25981,content_54b85e132a2d,0.2,STALE,MONITOR,6.9,2.26,0.4,104,,0
25982,content_abf8670bf9c2,0.2,STALE,MONITOR,13.9,4.51,1.21,104,5112.0,1
25983,content_c7441728db08,0.2,STALE,MONITOR,6.6,2.56,0.19,104,3089.0,0
25984,content_91a8b07bfc29,0.2,STALE,MONITOR,4.2,18.18,0.32,104,,1
25985,content_518b17b34e78,0.2,STALE,MONITOR,7.8,9.09,0.17,104,,1
25986,content_2cd44c4b2b8c,0.2,STALE,MONITOR,4.8,11.11,0.77,104,,0
25987,content_178a7a973a76,0.2,STALE,MONITOR,2.0,3.7,0.88,104,,1
25988,content_a07e04a52f9c,0.2,STALE,MONITOR,7.9,20.0,0.75,104,1373.0,1
25989,content_ddb15ee20a81,0.2,STALE,MONITOR,6.5,5.88,0.24,104,,0
25990,content_8c6cdc6b2e1e,0.2,STALE,MONITOR,2.9,3.45,0.14,104,2548.0,1
25991,content_5666ce4f459d,0.2,STALE,MONITOR,4.2,8.72,0.89,104,,0
25992,content_c68f4422af30,0.2,STALE,MONITOR,8.2,2.26,1.24,104,6833.0,0
25993,content_92dc56f804db,0.2,STALE,MONITOR,3.1,5.88,0.15,104,,1
25994,content_55daca2efc58,0.2,STALE,MONITOR,8.4,13.64,0.22,104,5477.0,1
25995,content_b646c1e2b5d2,0.2,STALE,MONITOR,5.9,4.12,0.34,104,,0
25996,content_e29f60c32881,0.2,STALE,MONITOR,6.9,6.38,0.19,104,6717.0,1
25997,content_775b6c7038e1,0.2,STALE,MONITOR,3.6,5.94,0.43,104,,0
25998,content_b7ad4f302023,0.2,STALE,MONITOR,3.2,9.76,0.42,104,,0
25999,content_36509478ff9c,0.2,STALE,MONITOR,7.4,2.04,0.19,104,6078.0,1
26000,content_5c28ac5aa5db,0.2,STALE,MONITOR,5.4,5.88,0.3,104,,0
26001,content_0a5e5e5f58bc,0.2,STALE,MONITOR,13.4,14.29,0.14,104,1359.0,1
26002,content_2f0eb61c63b8,0.2,STALE,MONITOR,8.3,2.44,0.36,104,1626.0,1
26003,content_8ed7080fca47,0.2,STALE,MONITOR,7.2,8.7,0.3,104,,1
26004,content_df33710fdefd,0.2,STALE,MONITOR,4.8,15.38,0.43,104,,0
26005,content_2dcb5d9a85de,0.2,STALE,MONITOR,6.2,5.0,0.44,104,,1
26006,content_c693e7152834,0.2,STALE,MONITOR,14.7,2.86,1.21,104,4126.0,0
26007,content_bf8a8186785c,0.2,STALE,MONITOR,3.7,6.9,0.46,104,1335.0,1
26008,content_159ea0a601d6,0.2,STALE,MONITOR,4.9,5.17,1.59,104,,1
26009,content_1028d3053259,0.2,STALE,MONITOR,5.6,4.0,0.25,104,,1
26010,content_1be1c6f083ce,0.2,STALE,MONITOR,3.4,5.0,0.89,104,,0
26011,content_44313a51f457,0.2,STALE,MONITOR,4.9,11.45,2.26,104,,0
26012,content_180bbd158afb,0.2,STALE,MONITOR,14.2,4.27,0.95,104,6037.0,1
26013,content_68fab43b918f,0.2,STALE,MONITOR,5.9,5.13,0.26,104,,0
26014,content_4c0ec7058d58,0.2,STALE,MONITOR,1.8,3.23,0.77,104,,1
26015,content_98a9e7681e83,0.2,STALE,MONITOR,14.8,3.33,0.6,104,5584.0,1
26016,content_875eb91b6549,0.2,STALE,MONITOR,9.1,4.26,0.7,104,4964.0,1
26017,content_e84ab3a65eb4,0.2,STALE,MONITOR,4.9,4.55,0.34,104,,0
26018,content_95dbb68d939c,0.2,STALE,MONITOR,9.2,10.0,0.39,104,,0
26019,content_fcc4d5bd69d4,0.2,STALE,MONITOR,11.7,5.37,1.14,104,3568.0,0
26020,content_5d69d55ace24,0.2,STALE,MONITOR,5.2,14.29,0.42,104,,1
26021,content_78bfa2875528,0.2,STALE,MONITOR,9.2,5.04,0.68,104,4984.0,0
26022,content_508d377f7154,0.2,STALE,MONITOR,11.4,10.0,0.38,104,,1
26023,content_07f2e7a6f38a,0.2,STALE,MONITOR,2.7,2.05,0.85,104,,0
26024,content_b581c64530b5,0.2,STALE,MONITOR,2.1,9.62,0.48,104,,1
26025,content_eaec60706f02,0.2,STALE,MONITOR,8.1,10.0,0.15,104,,0
26026,content_661a51d3130e,0.2,STALE,MONITOR,5.7,2.17,0.1,104,5688.0,1
26027,content_8d77c0384b42,0.2,STALE,MONITOR,7.5,6.52,0.17,104,,1
26028,content_fe8f7947b158,0.2,STALE,MONITOR,11.2,8.75,0.15,104,,0
26029,content_0178188b5b9d,0.2,STALE,MONITOR,3.0,6.19,1.02,104,,0
26030,content_7fb66cd17356,0.2,STALE,MONITOR,14.0,33.33,0.11,104,2879.0,0
26031,content_c06937dd4c8a,0.2,STALE,MONITOR,7.7,2.04,0.21,104,5773.0,1
26032,content_d0502d8a3b2e,0.2,STALE,MONITOR,5.9,2.56,0.16,104,,0
26033,content_74de17fdb849,0.2,STALE,MONITOR,9.5,7.69,0.12,104,2969.0,1
26034,content_3f651e6e13f7,0.2,STALE,MONITOR,3.5,2.94,0.41,104,,0
26035,content_5415da7011cc,0.2,STALE,MONITOR,7.0,3.37,0.11,104,,0
26036,content_cf6b7a935257,0.2,STALE,MONITOR,10.5,3.53,1.0,104,4174.0,0
26037,content_89755934133f,0.2,STALE,MONITOR,8.5,3.33,0.68,104,4032.0,1
26038,content_d2ca9e9a29e5,0.2,STALE,MONITOR,6.6,6.25,0.38,104,1407.0,1
26039,content_1e5237b7cb82,0.2,STALE,MONITOR,5.5,3.45,0.3,104,3868.0,0
26040,content_07540da5db8c,0.2,STALE,MONITOR,3.3,2.0,0.32,104,2998.0,0
26041,content_aa9748f0ee58,0.2,STALE,MONITOR,13.5,6.67,0.85,104,,0
26042,content_22d5b2df365b,0.2,STALE,MONITOR,2.4,2.56,0.58,104,,0
26043,content_6a4a7b5b75cf,0.2,STALE,MONITOR,7.8,4.93,0.81,104,5375.0,1
26044,content_a6e3432180e0,0.2,STALE,MONITOR,5.6,6.06,0.22,104,,0
26045,content_bdee14563748,0.2,STALE,MONITOR,4.7,3.17,0.36,104,,1
26046,content_ac2a5e5e77b2,0.2,STALE,MONITOR,4.4,4.76,0.24,104,,1
26047,content_9f2654bf3f89,0.2,STALE,MONITOR,5.8,2.31,0.42,104,,1
26048,content_a1fecab6781b,0.2,STALE,MONITOR,7.7,3.73,0.79,104,3796.0,0
26049,content_5d4665d37704,0.2,STALE,MONITOR,5.8,4.44,0.32,104,4563.0,1
26050,content_9228821e1e71,0.2,STALE,MONITOR,6.3,8.33,0.22,104,,1
26051,content_c480beae077e,0.2,STALE,MONITOR,13.2,6.04,0.72,104,3289.0,0
26052,content_ad361d0f210a,0.2,STALE,MONITOR,5.5,3.55,0.36,104,,0
26053,content_a4a6f6b82ae9,0.2,STALE,MONITOR,10.1,7.69,0.17,104,1560.0,1
26054,content_444ba091a676,0.2,STALE,MONITOR,11.5,8.7,0.69,104,5358.0,1
26055,content_88e041922364,0.2,STALE,MONITOR,4.5,2.13,0.29,104,,1
26056,content_fb7fb643eff7,0.2,STALE,MONITOR,4.7,5.86,0.86,104,,1
26057,content_6ab83215efd5,0.2,STALE,MONITOR,13.1,7.69,0.32,104,,1
26058,content_edf50f373ec8,0.2,STALE,MONITOR,9.1,2.36,1.71,104,6214.0,0
26059,content_f55a06663586,0.2,STALE,MONITOR,1.4,3.45,0.2,104,,1
26060,content_ba1816e329f1,0.2,STALE,MONITOR,8.7,5.33,0.16,104,,0
26061,content_a8178a8101ee,0.2,STALE,MONITOR,9.4,26.67,0.41,104,,1
26062,content_58e1add8ebf5,0.2,STALE,MONITOR,4.0,2.74,0.42,104,,0
26063,content_6e3312cb2476,0.2,STALE,MONITOR,12.0,2.85,1.45,104,3486.0,1
26064,content_adcaa6dca61e,0.2,STALE,MONITOR,3.0,3.73,0.42,104,,0
26065,content_028461d53d7b,0.2,STALE,MONITOR,7.2,6.45,0.84,104,,0
26066,content_1cfb681703fb,0.2,STALE,MONITOR,9.4,5.36,0.14,104,,0
26067,content_cbc0fcf44ec6,0.2,STALE,MONITOR,7.3,10.0,0.94,104,3252.0,0
26068,content_30d516f3298d,0.2,STALE,MONITOR,3.0,4.17,0.58,104,,0
26069,content_e676b1f15e56,0.2,STALE,MONITOR,3.1,7.61,0.74,104,,1
26070,content_7d828ca2858e,0.2,STALE,MONITOR,11.0,2.63,0.31,104,7210.0,0
26071,content_5e8fbcd7df43,0.2,STALE,MONITOR,6.3,8.24,0.1,104,,0
26072,content_56aaed1538b3,0.2,STALE,MONITOR,9.0,5.16,2.18,104,7719.0,0
26073,content_457ed884f39a,0.2,STALE,MONITOR,12.8,4.17,0.45,106,2974.0,1
26074,content_5e387e075b1e,0.2,STALE,MONITOR,6.4,13.51,0.18,104,,1
26075,content_d331566985fb,0.2,STALE,MONITOR,5.4,4.0,0.32,104,,0
26076,content_f0d98be4b42c,0.2,STALE,MONITOR,5.1,22.22,0.15,104,1758.0,0
26077,content_430d31062b08,0.2,STALE,MONITOR,8.5,6.67,0.51,104,6869.0,0
26078,content_654d006adc44,0.2,STALE,MONITOR,2.4,2.01,0.7,104,3031.0,0
26079,content_d146f9b62f19,0.2,STALE,MONITOR,5.1,5.88,0.32,104,,0
26080,content_9e9ce744212b,0.2,STALE,MONITOR,5.8,2.06,0.77,104,6990.0,0
26081,content_4b675a0f827e,0.2,STALE,MONITOR,6.2,13.79,0.52,104,,1
26082,content_28a0ef975a77,0.2,STALE,MONITOR,6.5,19.35,0.72,104,,0
26083,content_f2caf69a9c8c,0.2,STALE,MONITOR,5.3,11.11,0.36,104,,1
26084,content_adddad39251c,0.2,STALE,MONITOR,3.6,3.92,0.55,104,,0
26085,content_e59af9079935,0.2,STALE,MONITOR,6.3,16.67,0.45,104,,1
26086,content_ef7d30036247,0.2,STALE,MONITOR,3.1,8.28,0.92,104,,0
26087,content_e5842c748ff0,0.2,STALE,MONITOR,6.0,9.09,0.15,104,1339.0,1
26088,content_172bbe4b023a,0.2,STALE,MONITOR,7.8,7.14,0.34,104,1416.0,1
26089,content_6075f0feb775,0.2,STALE,MONITOR,7.7,4.12,1.43,104,3399.0,0
26090,content_a9948a4e6da4,0.2,STALE,MONITOR,4.5,10.64,0.47,104,,0
26091,content_567fc34e54ff,0.2,STALE,MONITOR,6.8,10.26,0.29,104,,1
26092,content_d78212c796b8,0.2,STALE,MONITOR,10.2,3.03,0.64,104,6371.0,0
26093,content_457de7ca97d5,0.2,STALE,MONITOR,7.9,12.5,0.11,104,,1
26094,content_355a734d17c3,0.2,STALE,MONITOR,4.8,3.57,0.96,104,1702.0,0
26095,content_fee7cf749393,0.2,STALE,MONITOR,8.2,50.0,0.56,104,,0
26096,content_ee219ac0c645,0.2,STALE,MONITOR,5.1,2.25,0.75,106,2930.0,1
26097,content_84b9826bb1eb,0.2,STALE,MONITOR,14.0,3.03,0.4,104,5946.0,1
26098,content_481069f86108,0.2,STALE,MONITOR,8.1,7.14,0.16,104,3661.0,1
26099,content_8b88debf6d35,0.2,STALE,MONITOR,5.4,11.54,0.44,104,,0
26100,content_ea3fda17b02a,0.2,STALE,MONITOR,10.5,4.94,0.99,104,5151.0,0
26101,content_29788e6910d0,0.2,STALE,MONITOR,3.2,22.22,0.17,104,,1
26102,content_1d94287ddba7,0.2,STALE,MONITOR,7.2,3.7,0.53,104,1342.0,1
26103,content_aeb1fee9525e,0.2,STALE,MONITOR,6.1,12.5,0.43,104,,1
26104,content_cb5665176c7b,0.2,STALE,MONITOR,2.5,6.67,0.23,104,,1
26105,content_486ea85278bd,0.2,STALE,MONITOR,4.7,17.31,0.98,104,,0
26106,content_edea39daa1db,0.2,STALE,MONITOR,3.6,11.11,0.12,104,,0
26107,content_0fee58d34dc9,0.2,STALE,MONITOR,2.3,8.4,0.73,104,,1
26108,content_c288866aa17e,0.2,STALE,MONITOR,9.7,6.9,2.15,104,6938.0,1
26109,content_8a7b46c3cac8,0.2,STALE,MONITOR,5.6,2.75,0.68,104,1278.0,1
26110,content_6e9940e5601b,0.2,STALE,MONITOR,8.8,3.34,0.44,104,3771.0,1
26111,content_0fc111a6b97e,0.2,STALE,MONITOR,11.8,3.47,1.18,104,5571.0,0
26112,content_231d510ed310,0.2,STALE,MONITOR,4.7,8.03,1.66,104,1608.0,1
26113,content_08547d1dc47b,0.2,STALE,MONITOR,5.4,2.28,0.32,104,,1
26114,content_b64cc2aeb71b,0.2,STALE,MONITOR,4.2,11.11,0.2,104,1268.0,1
26115,content_14409613ab10,0.2,STALE,MONITOR,5.4,6.9,0.19,104,,0
26116,content_f0c720c8193f,0.2,STALE,MONITOR,14.3,3.23,0.43,104,3962.0,1
26117,content_0a91db491d14,0.2,STALE,MONITOR,10.5,5.13,0.49,193,3478.0,1
26118,content_91305cc9ed7c,0.2,STALE,MONITOR,3.5,9.52,0.43,104,,0
26119,content_e556a72951e1,0.2,STALE,MONITOR,8.6,16.67,0.25,104,,1
26120,content_16a2d52cd13b,0.2,STALE,MONITOR,8.7,16.0,0.16,104,5695.0,1
26121,content_d695c77deba2,0.2,STALE,MONITOR,4.9,33.33,0.25,104,1564.0,1
26122,content_628d03d823d8,0.2,STALE,MONITOR,4.0,7.69,0.4,104,,0
26123,content_84d0daaf4d91,0.2,STALE,MONITOR,5.6,4.39,0.61,104,,1
26124,content_37f0390019e7,0.2,STALE,MONITOR,11.1,6.67,0.26,104,,1
26125,content_6b353142b24f,0.2,STALE,MONITOR,10.6,12.5,0.34,104,,0
26126,content_d48b2a10dc11,0.2,STALE,MONITOR,8.6,6.25,0.2,104,,0
26127,content_8b23ea11d29f,0.2,STALE,MONITOR,14.5,3.85,0.13,104,6594.0,1
26128,content_63fff2a73f9c,0.2,STALE,MONITOR,6.2,2.04,0.63,104,,1
26129,content_09af0f22fdc4,0.2,STALE,MONITOR,6.7,100.0,4.55,211,861.0,0
26130,content_49c36928f79e,0.2,STALE,MONITOR,12.0,5.56,0.19,104,4699.0,0
26131,content_873008d26f25,0.2,STALE,MONITOR,3.4,4.76,0.39,104,,0
26132,content_f3e5505473ad,0.2,STALE,MONITOR,9.4,5.32,1.57,104,6611.0,0
26133,content_3025f00bd705,0.2,STALE,MONITOR,4.8,2.94,0.28,104,,1
26134,content_6a946ebeb5db,0.2,STALE,MONITOR,5.8,11.43,0.73,104,,1
26135,content_d800cce05023,0.2,STALE,MONITOR,6.4,3.85,0.17,104,1362.0,1
26136,content_f04225a5ccde,0.2,STALE,MONITOR,7.9,4.17,0.8,104,1419.0,1
26137,content_2edc5fc118d2,0.2,STALE,MONITOR,8.4,5.33,0.14,104,,0
26138,content_4bd4ac8f461f,0.2,STALE,MONITOR,5.7,4.55,0.24,104,,0
26139,content_41c27fa77d0f,0.2,STALE,MONITOR,10.5,3.03,0.16,104,,0
26140,content_51770548a33c,0.2,STALE,MONITOR,7.2,4.35,0.23,104,,0
26141,content_e8e34a25d613,0.2,STALE,MONITOR,12.0,3.64,0.61,104,6180.0,0
26142,content_d46c5a4376fb,0.2,STALE,MONITOR,4.5,4.55,0.12,104,,1
26143,content_ec3b883d0cda,0.2,STALE,MONITOR,7.0,5.88,0.1,104,,0
26144,content_b647cf61ca0e,0.2,STALE,MONITOR,5.9,14.29,0.23,104,,1
26145,content_a1e66ff0feff,0.2,STALE,MONITOR,13.2,9.09,4.08,104,5897.0,0
26146,content_b57ac603d160,0.2,STALE,MONITOR,9.3,5.0,0.54,104,,1
26147,content_786087f31ca3,0.2,STALE,MONITOR,5.8,2.86,0.2,104,3810.0,1
26148,content_8c7a32b4080f,0.2,STALE,MONITOR,11.3,4.35,0.12,104,,1
26149,content_ef83ee08a8e0,0.2,STALE,MONITOR,11.4,2.76,1.23,104,5654.0,1
26150,content_bae2ce48876a,0.2,STALE,MONITOR,8.0,3.2,1.03,104,4976.0,1
26151,content_69cdbc18baca,0.2,STALE,MONITOR,12.2,9.42,1.3,104,6400.0,0
26152,content_326a321949c0,0.2,STALE,MONITOR,6.5,5.56,0.34,104,,0
26153,content_57f893e2db7e,0.2,STALE,MONITOR,6.9,2.44,0.27,104,,0
26154,content_62c3c0d4ec61,0.2,STALE,MONITOR,10.8,3.08,0.34,104,7639.0,0
26155,content_b914d613c73f,0.2,STALE,MONITOR,4.6,6.1,0.42,104,,1
26156,content_c2745ea9f931,0.2,STALE,MONITOR,4.1,2.14,0.54,104,,0
26157,content_f8e926df1f5c,0.2,STALE,MONITOR,4.8,3.99,0.48,104,,0
26158,content_d086e01b904b,0.2,STALE,MONITOR,5.1,9.09,0.18,104,1399.0,1
26159,content_74cf00364458,0.2,STALE,MONITOR,7.2,3.7,0.26,104,,0
26160,content_fc93fe564a59,0.2,STALE,MONITOR,5.0,2.31,0.59,104,,0
26161,content_ecf126c9c027,0.2,STALE,MONITOR,7.4,4.0,0.16,104,,0
26162,content_1841e8d018c8,0.2,STALE,MONITOR,6.3,4.17,0.12,104,,0
26163,content_1c650c099509,0.2,STALE,MONITOR,5.4,5.88,1.19,104,,0
26164,content_ad285762dcf1,0.2,STALE,MONITOR,4.5,9.09,0.57,104,6042.0,1
26165,content_f5422d9a9d9f,0.2,STALE,MONITOR,3.3,10.0,0.61,104,3413.0,1
26166,content_410f8972935d,0.2,STALE,MONITOR,3.4,5.56,0.13,104,,1
26167,content_4dcedb7034dc,0.2,STALE,MONITOR,5.5,7.41,0.8,104,,1
26168,content_3bcf2b902283,0.2,STALE,MONITOR,6.0,7.14,0.34,104,,1
26169,content_84cb24155ec2,0.2,STALE,MONITOR,4.6,8.11,0.59,104,,0
26170,content_8456d3cae31b,0.2,STALE,MONITOR,9.5,6.67,0.33,104,,0
26171,content_181c04ccc936,0.2,STALE,MONITOR,6.2,5.17,0.31,104,3069.0,1
26172,content_303a6d4552dd,0.2,STALE,MONITOR,5.6,10.0,1.15,104,,0
26173,content_a466b8ddcbbf,0.2,STALE,MONITOR,11.4,6.25,0.24,104,3553.0,1
26174,content_8dc269406e60,0.2,STALE,MONITOR,11.8,2.6,0.98,104,7217.0,0
26175,content_be267e265b14,0.2,STALE,MONITOR,8.5,5.12,1.09,104,5490.0,1
26176,content_087c0da3e079,0.2,STALE,MONITOR,3.6,18.75,0.22,104,,1
26177,content_39e33835267d,0.2,STALE,MONITOR,6.0,9.09,0.15,104,1361.0,1
26178,content_cb7e312f5d32,0.2,STALE,MONITOR,12.6,10.38,2.45,151,1108.0,0
26179,content_c9da4ca41bc1,0.2,STALE,MONITOR,6.4,6.9,0.2,104,,0
26180,content_c5efe4d3335d,0.2,STALE,MONITOR,7.1,5.0,0.84,104,,1
26181,content_3048eb4e44af,0.2,STALE,MONITOR,6.7,4.17,0.33,104,,1
26182,content_730128ff8af6,0.2,STALE,MONITOR,7.4,15.38,0.22,104,3802.0,0
26183,content_5cd81a1cace5,0.2,STALE,MONITOR,7.2,5.68,0.25,104,3908.0,0
26184,content_88d1a23c7ab5,0.2,STALE,MONITOR,5.1,2.67,0.17,104,,0
26185,content_13a1133e5f3d,0.2,STALE,MONITOR,5.1,11.43,0.47,104,,0
26186,content_51cb43b2b48b,0.2,STALE,MONITOR,4.1,5.66,0.24,104,1706.0,1
26187,content_678d3bfdd6d5,0.2,STALE,MONITOR,2.9,7.94,1.11,104,,1
26188,content_4c9e84281040,0.2,STALE,MONITOR,8.6,20.0,0.58,104,,0
26189,content_5d56a595198f,0.2,STALE,MONITOR,13.9,50.0,0.4,104,1631.0,0
26190,content_867dc005867d,0.2,STALE,MONITOR,6.8,2.68,0.1,104,,1
26191,content_d551d593e480,0.2,STALE,MONITOR,4.4,4.07,0.51,104,,1
26192,content_9d474da3a331,0.2,STALE,MONITOR,4.0,10.0,0.19,104,1249.0,1
26193,content_4ec62b729c72,0.2,STALE,MONITOR,7.0,8.0,0.1,104,,1
26194,content_39fdb8374b46,0.2,STALE,MONITOR,4.1,5.36,0.52,104,1714.0,1
26195,content_09c517a3b56d,0.2,STALE,MONITOR,4.6,11.11,0.68,104,,1
26196,content_b046d6f5fcd8,0.2,STALE,MONITOR,7.1,3.48,0.1,104,2990.0,0
26197,content_79c84727d50d,0.2,STALE,MONITOR,4.0,14.29,1.01,104,1677.0,0
26198,content_a32ad269be7b,0.2,STALE,MONITOR,11.8,8.45,0.7,104,3096.0,0
26199,content_6407e34f5cd9,0.2,STALE,MONITOR,5.0,5.77,0.26,104,,0
26200,content_cf7ed01bfc99,0.2,STALE,MONITOR,8.4,3.64,1.0,104,1542.0,1
26201,content_104f5629949c,0.2,STALE,MONITOR,4.7,8.08,0.88,104,,1
26202,content_1d3b2f98747e,0.2,STALE,MONITOR,15.0,3.7,0.25,104,5911.0,0
26203,content_45c9bfa5ef20,0.2,STALE,MONITOR,5.2,8.33,0.12,104,,1
26204,content_c6a9f1c16dee,0.2,STALE,MONITOR,3.7,8.7,11.67,211,872.0,0
26205,content_677efe624801,0.2,STALE,MONITOR,5.2,2.56,0.44,104,,0
26206,content_95ee4bb39f3b,0.2,STALE,MONITOR,8.0,10.71,0.66,104,6297.0,1
26207,content_4b61b04feabd,0.2,STALE,MONITOR,6.9,6.52,0.3,104,,0
26208,content_3cb53a1fb9ce,0.2,STALE,MONITOR,2.7,6.4,0.5,104,,0
26209,content_b2bbf9e4da8d,0.2,STALE,MONITOR,5.8,20.0,0.12,104,,1
26210,content_7de528a405dc,0.2,STALE,MONITOR,13.8,5.13,0.58,104,5847.0,1
26211,content_74fa5b71d89d,0.2,STALE,MONITOR,6.5,50.0,1.47,104,1287.0,1
26212,content_0dc79df99546,0.2,STALE,MONITOR,9.6,5.0,1.16,104,5475.0,0
26213,content_acbd4b396882,0.2,STALE,MONITOR,5.4,12.5,0.15,104,,1
26214,content_58c508a45e5f,0.2,STALE,MONITOR,7.4,10.71,0.17,104,,0
26215,content_3ea3ee311922,0.2,STALE,MONITOR,4.2,5.0,0.63,104,,0
26216,content_1acd96a6acb8,0.2,STALE,MONITOR,5.2,3.49,0.1,104,,1
26217,content_7928e72dd6d8,0.2,STALE,MONITOR,5.7,6.52,0.62,104,,0
26218,content_612eeab9024b,0.2,STALE,MONITOR,3.6,5.56,0.52,104,,0
26219,content_7c79d28e9782,0.2,STALE,MONITOR,8.8,2.9,0.44,104,,0
26220,content_bdee65a87a02,0.2,STALE,MONITOR,5.9,2.33,0.18,104,,1
26221,content_d0ae7e44b9c8,0.2,STALE,MONITOR,4.5,3.42,0.6,104,6860.0,1
26222,content_f5548f25bbab,0.2,STALE,MONITOR,5.3,2.44,0.17,104,,0
26223,content_8fc0c89cbc32,0.2,STALE,MONITOR,5.1,9.09,0.27,104,,0
26224,content_375789e258fe,0.2,STALE,MONITOR,6.3,12.5,0.15,104,,1
26225,content_7f73aabc5c53,0.2,STALE,MONITOR,14.4,3.23,0.83,104,3139.0,1
26226,content_9009d5d37434,0.2,STALE,MONITOR,2.8,4.63,0.1,104,5624.0,1
26227,content_66816d5d9f31,0.2,STALE,MONITOR,2.6,5.26,0.22,104,,1
26228,content_f51e681dcb3e,0.2,STALE,MONITOR,7.5,12.5,0.49,104,,1
26229,content_0c56bb97a0a8,0.2,STALE,MONITOR,10.7,5.23,0.75,104,6867.0,1
26230,content_f31f883c7d6e,0.2,STALE,MONITOR,7.9,4.35,0.33,104,,0
26231,content_ff8e894f6177,0.2,STALE,MONITOR,11.3,16.67,0.77,104,1447.0,0
26232,content_b09ce6af1c64,0.2,STALE,MONITOR,13.6,2.34,0.31,104,8042.0,0
26233,content_5b063a9d6a33,0.2,STALE,MONITOR,6.3,3.33,0.17,104,4170.0,0
26234,content_0aa5afe2ec3d,0.2,STALE,MONITOR,3.4,25.0,0.56,104,,1
26235,content_fb08e8d8e548,0.2,STALE,MONITOR,5.1,2.7,0.25,104,1503.0,1
26236,content_01bd12b74bfa,0.2,STALE,MONITOR,4.0,3.57,0.44,104,,1
26237,content_686750b32ae6,0.2,STALE,MONITOR,2.6,3.03,0.28,104,1546.0,1
26238,content_fc14d91b9d23,0.2,STALE,MONITOR,9.4,6.67,0.13,104,,1
26239,content_a74cf0499a8b,0.2,STALE,MONITOR,8.3,5.26,0.1,104,,1
26240,content_e36acf1a6916,0.2,STALE,MONITOR,6.7,5.71,0.19,104,4385.0,1
26241,content_d191505fad99,0.2,STALE,MONITOR,9.4,8.33,0.74,104,,0
26242,content_c86dd0f724c7,0.2,STALE,MONITOR,6.6,2.94,0.25,104,,0
26243,content_1e783d1fd0c7,0.2,STALE,MONITOR,9.6,2.17,0.1,104,5553.0,1
26244,content_bb98b4584128,0.2,STALE,MONITOR,4.9,3.77,0.23,104,,0
26245,content_3c3f825e367d,0.2,STALE,MONITOR,6.7,5.26,0.52,104,3270.0,1
26246,content_fd49d1768bc8,0.2,STALE,MONITOR,3.2,5.22,0.74,104,,1
26247,content_7725482bbf56,0.2,STALE,MONITOR,4.8,2.88,0.35,104,,0
26248,content_19da1b818af9,0.2,STALE,MONITOR,5.7,4.35,0.67,104,,1
